stop_id,stop_name,trip_id,arrival_time,departure_time,stop_sequence,route_id,shape_dist_traveled
164,Okhla Vihar,15404,11:16:00,11:16:20,4,upward,7428.589
165,Jamia Millia Islamia,15404,11:18:47,11:19:07,5,upward,8372.665
166,Sukhdev Vihar,15404,11:21:40,11:22:00,6,upward,9604.107
167,Okhla NSIC,15404,11:24:18,11:24:38,7,upward,10754.323
131,Kalkaji Mandir,15404,11:26:35,11:26:55,8,upward,11547.502
182,Nehru Enclave,15404,11:28:31,11:28:51,9,upward,12378.613
183,Greater Kailash,15404,11:31:10,11:31:30,10,upward,13737.647
184,Chirag Delhi,15404,11:33:15,11:33:35,11,upward,14563.604
185,Panchsheel Park,15404,11:35:19,11:35:39,12,upward,15478.074
59,Hauz Khas,15404,11:38:08,11:38:28,13,upward,16891.973
81,Botanical Garden,15405,11:07:30,11:07:50,0,upward,0.0
161,Okhla Bird Sanctuary,15405,11:11:22,11:11:42,1,upward,2003.493
162,Kalindi Kunj,15405,11:14:17,11:14:37,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15405,11:17:49,11:18:09,3,upward,5593.097
164,Okhla Vihar,15405,11:21:10,11:21:30,4,upward,7428.589
165,Jamia Millia Islamia,15405,11:23:57,11:24:17,5,upward,8372.665
166,Sukhdev Vihar,15405,11:26:50,11:27:10,6,upward,9604.107
167,Okhla NSIC,15405,11:29:28,11:29:48,7,upward,10754.323
131,Kalkaji Mandir,15405,11:31:45,11:32:05,8,upward,11547.502
182,Nehru Enclave,15405,11:33:41,11:34:01,9,upward,12378.613
183,Greater Kailash,15405,11:36:20,11:36:40,10,upward,13737.647
184,Chirag Delhi,15405,11:38:25,11:38:45,11,upward,14563.604
185,Panchsheel Park,15405,11:40:29,11:40:49,12,upward,15478.074
59,Hauz Khas,15405,11:43:18,11:43:38,13,upward,16891.973
81,Botanical Garden,15406,11:12:40,11:13:00,0,upward,0.0
161,Okhla Bird Sanctuary,15406,11:16:32,11:16:52,1,upward,2003.493
162,Kalindi Kunj,15406,11:19:27,11:19:47,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15406,11:22:59,11:23:19,3,upward,5593.097
164,Okhla Vihar,15406,11:26:20,11:26:40,4,upward,7428.589
165,Jamia Millia Islamia,15406,11:29:07,11:29:27,5,upward,8372.665
166,Sukhdev Vihar,15406,11:32:00,11:32:20,6,upward,9604.107
167,Okhla NSIC,15406,11:34:38,11:34:58,7,upward,10754.323
131,Kalkaji Mandir,15406,11:36:55,11:37:15,8,upward,11547.502
182,Nehru Enclave,15406,11:38:51,11:39:11,9,upward,12378.613
183,Greater Kailash,15406,11:41:30,11:41:50,10,upward,13737.647
184,Chirag Delhi,15406,11:43:35,11:43:55,11,upward,14563.604
185,Panchsheel Park,15406,11:45:39,11:45:59,12,upward,15478.074
59,Hauz Khas,15406,11:48:28,11:48:48,13,upward,16891.973
81,Botanical Garden,15407,11:17:50,11:18:10,0,upward,0.0
161,Okhla Bird Sanctuary,15407,11:21:42,11:22:02,1,upward,2003.493
162,Kalindi Kunj,15407,11:24:37,11:24:57,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15407,11:28:09,11:28:29,3,upward,5593.097
164,Okhla Vihar,15407,11:31:30,11:31:50,4,upward,7428.589
165,Jamia Millia Islamia,15407,11:34:17,11:34:37,5,upward,8372.665
166,Sukhdev Vihar,15407,11:37:10,11:37:30,6,upward,9604.107
167,Okhla NSIC,15407,11:39:48,11:40:08,7,upward,10754.323
131,Kalkaji Mandir,15407,11:42:05,11:42:25,8,upward,11547.502
182,Nehru Enclave,15407,11:44:01,11:44:21,9,upward,12378.613
183,Greater Kailash,15407,11:46:40,11:47:00,10,upward,13737.647
184,Chirag Delhi,15407,11:48:45,11:49:05,11,upward,14563.604
185,Panchsheel Park,15407,11:50:49,11:51:09,12,upward,15478.074
59,Hauz Khas,15407,11:53:38,11:53:58,13,upward,16891.973
81,Botanical Garden,15408,11:23:00,11:23:20,0,upward,0.0
161,Okhla Bird Sanctuary,15408,11:26:52,11:27:12,1,upward,2003.493
162,Kalindi Kunj,15408,11:29:47,11:30:07,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15408,11:33:19,11:33:39,3,upward,5593.097
164,Okhla Vihar,15408,11:36:40,11:37:00,4,upward,7428.589
165,Jamia Millia Islamia,15408,11:39:27,11:39:47,5,upward,8372.665
166,Sukhdev Vihar,15408,11:42:20,11:42:40,6,upward,9604.107
167,Okhla NSIC,15408,11:44:58,11:45:18,7,upward,10754.323
131,Kalkaji Mandir,15408,11:47:15,11:47:35,8,upward,11547.502
182,Nehru Enclave,15408,11:49:11,11:49:31,9,upward,12378.613
183,Greater Kailash,15408,11:51:50,11:52:10,10,upward,13737.647
184,Chirag Delhi,15408,11:53:55,11:54:15,11,upward,14563.604
185,Panchsheel Park,15408,11:55:59,11:56:19,12,upward,15478.074
59,Hauz Khas,15408,11:58:48,11:59:08,13,upward,16891.973
81,Botanical Garden,15409,11:28:10,11:28:30,0,upward,0.0
161,Okhla Bird Sanctuary,15409,11:32:02,11:32:22,1,upward,2003.493
162,Kalindi Kunj,15409,11:34:57,11:35:17,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15409,11:38:29,11:38:49,3,upward,5593.097
164,Okhla Vihar,15409,11:41:50,11:42:10,4,upward,7428.589
165,Jamia Millia Islamia,15409,11:44:37,11:44:57,5,upward,8372.665
166,Sukhdev Vihar,15409,11:47:30,11:47:50,6,upward,9604.107
167,Okhla NSIC,15409,11:50:08,11:50:28,7,upward,10754.323
131,Kalkaji Mandir,15409,11:52:25,11:52:45,8,upward,11547.502
182,Nehru Enclave,15409,11:54:21,11:54:41,9,upward,12378.613
183,Greater Kailash,15409,11:57:00,11:57:20,10,upward,13737.647
184,Chirag Delhi,15409,11:59:05,11:59:25,11,upward,14563.604
185,Panchsheel Park,15409,12:01:09,12:01:29,12,upward,15478.074
59,Hauz Khas,15409,12:03:58,12:04:18,13,upward,16891.973
81,Botanical Garden,15410,11:33:20,11:33:40,0,upward,0.0
161,Okhla Bird Sanctuary,15410,11:37:12,11:37:32,1,upward,2003.493
162,Kalindi Kunj,15410,11:40:07,11:40:27,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15410,11:43:39,11:43:59,3,upward,5593.097
164,Okhla Vihar,15410,11:47:00,11:47:20,4,upward,7428.589
165,Jamia Millia Islamia,15410,11:49:47,11:50:07,5,upward,8372.665
166,Sukhdev Vihar,15410,11:52:40,11:53:00,6,upward,9604.107
167,Okhla NSIC,15410,11:55:18,11:55:38,7,upward,10754.323
131,Kalkaji Mandir,15410,11:57:35,11:57:55,8,upward,11547.502
182,Nehru Enclave,15410,11:59:31,11:59:51,9,upward,12378.613
183,Greater Kailash,15410,12:02:10,12:02:30,10,upward,13737.647
184,Chirag Delhi,15410,12:04:15,12:04:35,11,upward,14563.604
185,Panchsheel Park,15410,12:06:19,12:06:39,12,upward,15478.074
59,Hauz Khas,15410,12:09:08,12:09:28,13,upward,16891.973
81,Botanical Garden,15411,11:38:30,11:38:50,0,upward,0.0
161,Okhla Bird Sanctuary,15411,11:42:22,11:42:42,1,upward,2003.493
162,Kalindi Kunj,15411,11:45:17,11:45:37,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15411,11:48:49,11:49:09,3,upward,5593.097
164,Okhla Vihar,15411,11:52:10,11:52:30,4,upward,7428.589
165,Jamia Millia Islamia,15411,11:54:57,11:55:17,5,upward,8372.665
166,Sukhdev Vihar,15411,11:57:50,11:58:10,6,upward,9604.107
167,Okhla NSIC,15411,12:00:28,12:00:48,7,upward,10754.323
131,Kalkaji Mandir,15411,12:02:45,12:03:05,8,upward,11547.502
182,Nehru Enclave,15411,12:04:41,12:05:01,9,upward,12378.613
183,Greater Kailash,15411,12:07:20,12:07:40,10,upward,13737.647
184,Chirag Delhi,15411,12:09:25,12:09:45,11,upward,14563.604
185,Panchsheel Park,15411,12:11:29,12:11:49,12,upward,15478.074
59,Hauz Khas,15411,12:14:18,12:14:38,13,upward,16891.973
81,Botanical Garden,15412,11:43:40,11:44:00,0,upward,0.0
161,Okhla Bird Sanctuary,15412,11:47:32,11:47:52,1,upward,2003.493
162,Kalindi Kunj,15412,11:50:27,11:50:47,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15412,11:53:59,11:54:19,3,upward,5593.097
164,Okhla Vihar,15412,11:57:20,11:57:40,4,upward,7428.589
165,Jamia Millia Islamia,15412,12:00:07,12:00:27,5,upward,8372.665
166,Sukhdev Vihar,15412,12:03:00,12:03:20,6,upward,9604.107
167,Okhla NSIC,15412,12:05:38,12:05:58,7,upward,10754.323
131,Kalkaji Mandir,15412,12:07:55,12:08:15,8,upward,11547.502
182,Nehru Enclave,15412,12:09:51,12:10:11,9,upward,12378.613
183,Greater Kailash,15412,12:12:30,12:12:50,10,upward,13737.647
184,Chirag Delhi,15412,12:14:35,12:14:55,11,upward,14563.604
185,Panchsheel Park,15412,12:16:39,12:16:59,12,upward,15478.074
59,Hauz Khas,15412,12:19:28,12:19:48,13,upward,16891.973
81,Botanical Garden,15413,11:48:50,11:49:10,0,upward,0.0
161,Okhla Bird Sanctuary,15413,11:52:42,11:53:02,1,upward,2003.493
162,Kalindi Kunj,15413,11:55:37,11:55:57,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15413,11:59:09,11:59:29,3,upward,5593.097
164,Okhla Vihar,15413,12:02:30,12:02:50,4,upward,7428.589
165,Jamia Millia Islamia,15413,12:05:17,12:05:37,5,upward,8372.665
166,Sukhdev Vihar,15413,12:08:10,12:08:30,6,upward,9604.107
167,Okhla NSIC,15413,12:10:48,12:11:08,7,upward,10754.323
131,Kalkaji Mandir,15413,12:13:05,12:13:25,8,upward,11547.502
182,Nehru Enclave,15413,12:15:01,12:15:21,9,upward,12378.613
183,Greater Kailash,15413,12:17:40,12:18:00,10,upward,13737.647
184,Chirag Delhi,15413,12:19:45,12:20:05,11,upward,14563.604
185,Panchsheel Park,15413,12:21:49,12:22:09,12,upward,15478.074
59,Hauz Khas,15413,12:24:38,12:24:58,13,upward,16891.973
81,Botanical Garden,15414,11:54:00,11:54:20,0,upward,0.0
161,Okhla Bird Sanctuary,15414,11:57:52,11:58:12,1,upward,2003.493
162,Kalindi Kunj,15414,12:00:47,12:01:07,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15414,12:04:19,12:04:39,3,upward,5593.097
164,Okhla Vihar,15414,12:07:40,12:08:00,4,upward,7428.589
165,Jamia Millia Islamia,15414,12:10:27,12:10:47,5,upward,8372.665
166,Sukhdev Vihar,15414,12:13:20,12:13:40,6,upward,9604.107
167,Okhla NSIC,15414,12:15:58,12:16:18,7,upward,10754.323
131,Kalkaji Mandir,15414,12:18:15,12:18:35,8,upward,11547.502
182,Nehru Enclave,15414,12:20:11,12:20:31,9,upward,12378.613
183,Greater Kailash,15414,12:22:50,12:23:10,10,upward,13737.647
184,Chirag Delhi,15414,12:24:55,12:25:15,11,upward,14563.604
185,Panchsheel Park,15414,12:26:59,12:27:19,12,upward,15478.074
59,Hauz Khas,15414,12:29:48,12:30:08,13,upward,16891.973
81,Botanical Garden,15415,11:59:10,11:59:30,0,upward,0.0
161,Okhla Bird Sanctuary,15415,12:03:02,12:03:22,1,upward,2003.493
162,Kalindi Kunj,15415,12:05:57,12:06:17,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15415,12:09:29,12:09:49,3,upward,5593.097
164,Okhla Vihar,15415,12:12:50,12:13:10,4,upward,7428.589
165,Jamia Millia Islamia,15415,12:15:37,12:15:57,5,upward,8372.665
166,Sukhdev Vihar,15415,12:18:30,12:18:50,6,upward,9604.107
167,Okhla NSIC,15415,12:21:08,12:21:28,7,upward,10754.323
131,Kalkaji Mandir,15415,12:23:25,12:23:45,8,upward,11547.502
182,Nehru Enclave,15415,12:25:21,12:25:41,9,upward,12378.613
183,Greater Kailash,15415,12:28:00,12:28:20,10,upward,13737.647
184,Chirag Delhi,15415,12:30:05,12:30:25,11,upward,14563.604
185,Panchsheel Park,15415,12:32:09,12:32:29,12,upward,15478.074
59,Hauz Khas,15415,12:34:58,12:35:18,13,upward,16891.973
81,Botanical Garden,15416,12:04:20,12:04:40,0,upward,0.0
161,Okhla Bird Sanctuary,15416,12:08:12,12:08:32,1,upward,2003.493
162,Kalindi Kunj,15416,12:11:07,12:11:27,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15416,12:14:39,12:14:59,3,upward,5593.097
164,Okhla Vihar,15416,12:18:00,12:18:20,4,upward,7428.589
165,Jamia Millia Islamia,15416,12:20:47,12:21:07,5,upward,8372.665
166,Sukhdev Vihar,15416,12:23:40,12:24:00,6,upward,9604.107
167,Okhla NSIC,15416,12:26:18,12:26:38,7,upward,10754.323
131,Kalkaji Mandir,15416,12:28:35,12:28:55,8,upward,11547.502
182,Nehru Enclave,15416,12:30:31,12:30:51,9,upward,12378.613
183,Greater Kailash,15416,12:33:10,12:33:30,10,upward,13737.647
184,Chirag Delhi,15416,12:35:15,12:35:35,11,upward,14563.604
185,Panchsheel Park,15416,12:37:19,12:37:39,12,upward,15478.074
59,Hauz Khas,15416,12:40:08,12:40:28,13,upward,16891.973
81,Botanical Garden,15417,12:11:05,12:11:25,0,upward,0.0
161,Okhla Bird Sanctuary,15417,12:14:57,12:15:17,1,upward,2003.493
162,Kalindi Kunj,15417,12:17:52,12:18:12,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15417,12:21:24,12:21:44,3,upward,5593.097
164,Okhla Vihar,15417,12:24:45,12:25:05,4,upward,7428.589
165,Jamia Millia Islamia,15417,12:27:32,12:27:52,5,upward,8372.665
166,Sukhdev Vihar,15417,12:30:25,12:30:45,6,upward,9604.107
167,Okhla NSIC,15417,12:33:03,12:33:23,7,upward,10754.323
131,Kalkaji Mandir,15417,12:35:20,12:35:40,8,upward,11547.502
182,Nehru Enclave,15417,12:37:16,12:37:36,9,upward,12378.613
183,Greater Kailash,15417,12:39:55,12:40:15,10,upward,13737.647
184,Chirag Delhi,15417,12:42:00,12:42:20,11,upward,14563.604
185,Panchsheel Park,15417,12:44:04,12:44:24,12,upward,15478.074
59,Hauz Khas,15417,12:46:53,12:47:13,13,upward,16891.973
81,Botanical Garden,15418,12:17:50,12:18:10,0,upward,0.0
161,Okhla Bird Sanctuary,15418,12:21:42,12:22:02,1,upward,2003.493
162,Kalindi Kunj,15418,12:24:37,12:24:57,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15418,12:28:09,12:28:29,3,upward,5593.097
164,Okhla Vihar,15418,12:31:30,12:31:50,4,upward,7428.589
165,Jamia Millia Islamia,15418,12:34:17,12:34:37,5,upward,8372.665
166,Sukhdev Vihar,15418,12:37:10,12:37:30,6,upward,9604.107
167,Okhla NSIC,15418,12:39:48,12:40:08,7,upward,10754.323
131,Kalkaji Mandir,15418,12:42:05,12:42:25,8,upward,11547.502
182,Nehru Enclave,15418,12:44:01,12:44:21,9,upward,12378.613
183,Greater Kailash,15418,12:46:40,12:47:00,10,upward,13737.647
184,Chirag Delhi,15418,12:48:45,12:49:05,11,upward,14563.604
185,Panchsheel Park,15418,12:50:49,12:51:09,12,upward,15478.074
59,Hauz Khas,15418,12:53:38,12:53:58,13,upward,16891.973
81,Botanical Garden,15419,12:24:35,12:24:55,0,upward,0.0
161,Okhla Bird Sanctuary,15419,12:28:27,12:28:47,1,upward,2003.493
162,Kalindi Kunj,15419,12:31:22,12:31:42,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15419,12:34:54,12:35:14,3,upward,5593.097
164,Okhla Vihar,15419,12:38:15,12:38:35,4,upward,7428.589
165,Jamia Millia Islamia,15419,12:41:02,12:41:22,5,upward,8372.665
166,Sukhdev Vihar,15419,12:43:55,12:44:15,6,upward,9604.107
167,Okhla NSIC,15419,12:46:33,12:46:53,7,upward,10754.323
131,Kalkaji Mandir,15419,12:48:50,12:49:10,8,upward,11547.502
182,Nehru Enclave,15419,12:50:46,12:51:06,9,upward,12378.613
183,Greater Kailash,15419,12:53:25,12:53:45,10,upward,13737.647
184,Chirag Delhi,15419,12:55:30,12:55:50,11,upward,14563.604
185,Panchsheel Park,15419,12:57:34,12:57:54,12,upward,15478.074
59,Hauz Khas,15419,13:00:23,13:00:43,13,upward,16891.973
81,Botanical Garden,15420,12:31:20,12:31:40,0,upward,0.0
161,Okhla Bird Sanctuary,15420,12:35:12,12:35:32,1,upward,2003.493
162,Kalindi Kunj,15420,12:38:07,12:38:27,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15420,12:41:39,12:41:59,3,upward,5593.097
164,Okhla Vihar,15420,12:45:00,12:45:20,4,upward,7428.589
165,Jamia Millia Islamia,15420,12:47:47,12:48:07,5,upward,8372.665
166,Sukhdev Vihar,15420,12:50:40,12:51:00,6,upward,9604.107
167,Okhla NSIC,15420,12:53:18,12:53:38,7,upward,10754.323
131,Kalkaji Mandir,15420,12:55:35,12:55:55,8,upward,11547.502
182,Nehru Enclave,15420,12:57:31,12:57:51,9,upward,12378.613
183,Greater Kailash,15420,13:00:10,13:00:30,10,upward,13737.647
184,Chirag Delhi,15420,13:02:15,13:02:35,11,upward,14563.604
185,Panchsheel Park,15420,13:04:19,13:04:39,12,upward,15478.074
59,Hauz Khas,15420,13:07:08,13:07:28,13,upward,16891.973
81,Botanical Garden,15421,12:38:05,12:38:25,0,upward,0.0
161,Okhla Bird Sanctuary,15421,12:41:57,12:42:17,1,upward,2003.493
162,Kalindi Kunj,15421,12:44:52,12:45:12,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15421,12:48:24,12:48:44,3,upward,5593.097
164,Okhla Vihar,15421,12:51:45,12:52:05,4,upward,7428.589
165,Jamia Millia Islamia,15421,12:54:32,12:54:52,5,upward,8372.665
166,Sukhdev Vihar,15421,12:57:25,12:57:45,6,upward,9604.107
167,Okhla NSIC,15421,13:00:03,13:00:23,7,upward,10754.323
131,Kalkaji Mandir,15421,13:02:20,13:02:40,8,upward,11547.502
182,Nehru Enclave,15421,13:04:16,13:04:36,9,upward,12378.613
183,Greater Kailash,15421,13:06:55,13:07:15,10,upward,13737.647
184,Chirag Delhi,15421,13:09:00,13:09:20,11,upward,14563.604
185,Panchsheel Park,15421,13:11:04,13:11:24,12,upward,15478.074
59,Hauz Khas,15421,13:13:53,13:14:13,13,upward,16891.973
81,Botanical Garden,15422,12:44:50,12:45:10,0,upward,0.0
161,Okhla Bird Sanctuary,15422,12:48:42,12:49:02,1,upward,2003.493
162,Kalindi Kunj,15422,12:51:37,12:51:57,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15422,12:55:09,12:55:29,3,upward,5593.097
164,Okhla Vihar,15422,12:58:30,12:58:50,4,upward,7428.589
165,Jamia Millia Islamia,15422,13:01:17,13:01:37,5,upward,8372.665
166,Sukhdev Vihar,15422,13:04:10,13:04:30,6,upward,9604.107
167,Okhla NSIC,15422,13:06:48,13:07:08,7,upward,10754.323
131,Kalkaji Mandir,15422,13:09:05,13:09:25,8,upward,11547.502
182,Nehru Enclave,15422,13:11:01,13:11:21,9,upward,12378.613
183,Greater Kailash,15422,13:13:40,13:14:00,10,upward,13737.647
184,Chirag Delhi,15422,13:15:45,13:16:05,11,upward,14563.604
185,Panchsheel Park,15422,13:17:49,13:18:09,12,upward,15478.074
59,Hauz Khas,15422,13:20:38,13:20:58,13,upward,16891.973
81,Botanical Garden,15423,12:51:35,12:51:55,0,upward,0.0
161,Okhla Bird Sanctuary,15423,12:55:27,12:55:47,1,upward,2003.493
162,Kalindi Kunj,15423,12:58:22,12:58:42,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15423,13:01:54,13:02:14,3,upward,5593.097
164,Okhla Vihar,15423,13:05:15,13:05:35,4,upward,7428.589
165,Jamia Millia Islamia,15423,13:08:02,13:08:22,5,upward,8372.665
166,Sukhdev Vihar,15423,13:10:55,13:11:15,6,upward,9604.107
167,Okhla NSIC,15423,13:13:33,13:13:53,7,upward,10754.323
131,Kalkaji Mandir,15423,13:15:50,13:16:10,8,upward,11547.502
182,Nehru Enclave,15423,13:17:46,13:18:06,9,upward,12378.613
183,Greater Kailash,15423,13:20:25,13:20:45,10,upward,13737.647
184,Chirag Delhi,15423,13:22:30,13:22:50,11,upward,14563.604
185,Panchsheel Park,15423,13:24:34,13:24:54,12,upward,15478.074
59,Hauz Khas,15423,13:27:23,13:27:43,13,upward,16891.973
81,Botanical Garden,15424,12:58:20,12:58:40,0,upward,0.0
161,Okhla Bird Sanctuary,15424,13:02:12,13:02:32,1,upward,2003.493
162,Kalindi Kunj,15424,13:05:07,13:05:27,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15424,13:08:39,13:08:59,3,upward,5593.097
164,Okhla Vihar,15424,13:12:00,13:12:20,4,upward,7428.589
165,Jamia Millia Islamia,15424,13:14:47,13:15:07,5,upward,8372.665
166,Sukhdev Vihar,15424,13:17:40,13:18:00,6,upward,9604.107
167,Okhla NSIC,15424,13:20:18,13:20:38,7,upward,10754.323
131,Kalkaji Mandir,15424,13:22:35,13:22:55,8,upward,11547.502
182,Nehru Enclave,15424,13:24:31,13:24:51,9,upward,12378.613
183,Greater Kailash,15424,13:27:10,13:27:30,10,upward,13737.647
184,Chirag Delhi,15424,13:29:15,13:29:35,11,upward,14563.604
185,Panchsheel Park,15424,13:31:19,13:31:39,12,upward,15478.074
59,Hauz Khas,15424,13:34:08,13:34:28,13,upward,16891.973
81,Botanical Garden,15425,13:05:05,13:05:25,0,upward,0.0
161,Okhla Bird Sanctuary,15425,13:08:57,13:09:17,1,upward,2003.493
162,Kalindi Kunj,15425,13:11:52,13:12:12,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15425,13:15:24,13:15:44,3,upward,5593.097
164,Okhla Vihar,15425,13:18:45,13:19:05,4,upward,7428.589
165,Jamia Millia Islamia,15425,13:21:32,13:21:52,5,upward,8372.665
166,Sukhdev Vihar,15425,13:24:25,13:24:45,6,upward,9604.107
167,Okhla NSIC,15425,13:27:03,13:27:23,7,upward,10754.323
131,Kalkaji Mandir,15425,13:29:20,13:29:40,8,upward,11547.502
182,Nehru Enclave,15425,13:31:16,13:31:36,9,upward,12378.613
183,Greater Kailash,15425,13:33:55,13:34:15,10,upward,13737.647
184,Chirag Delhi,15425,13:36:00,13:36:20,11,upward,14563.604
185,Panchsheel Park,15425,13:38:04,13:38:24,12,upward,15478.074
59,Hauz Khas,15425,13:40:53,13:41:13,13,upward,16891.973
81,Botanical Garden,15426,13:11:50,13:12:10,0,upward,0.0
161,Okhla Bird Sanctuary,15426,13:15:42,13:16:02,1,upward,2003.493
162,Kalindi Kunj,15426,13:18:37,13:18:57,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15426,13:22:09,13:22:29,3,upward,5593.097
164,Okhla Vihar,15426,13:25:30,13:25:50,4,upward,7428.589
165,Jamia Millia Islamia,15426,13:28:17,13:28:37,5,upward,8372.665
166,Sukhdev Vihar,15426,13:31:10,13:31:30,6,upward,9604.107
167,Okhla NSIC,15426,13:33:48,13:34:08,7,upward,10754.323
131,Kalkaji Mandir,15426,13:36:05,13:36:25,8,upward,11547.502
182,Nehru Enclave,15426,13:38:01,13:38:21,9,upward,12378.613
183,Greater Kailash,15426,13:40:40,13:41:00,10,upward,13737.647
184,Chirag Delhi,15426,13:42:45,13:43:05,11,upward,14563.604
185,Panchsheel Park,15426,13:44:49,13:45:09,12,upward,15478.074
59,Hauz Khas,15426,13:47:38,13:47:58,13,upward,16891.973
81,Botanical Garden,15427,13:18:35,13:18:55,0,upward,0.0
161,Okhla Bird Sanctuary,15427,13:22:27,13:22:47,1,upward,2003.493
162,Kalindi Kunj,15427,13:25:22,13:25:42,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15427,13:28:54,13:29:14,3,upward,5593.097
164,Okhla Vihar,15427,13:32:15,13:32:35,4,upward,7428.589
165,Jamia Millia Islamia,15427,13:35:02,13:35:22,5,upward,8372.665
166,Sukhdev Vihar,15427,13:37:55,13:38:15,6,upward,9604.107
167,Okhla NSIC,15427,13:40:33,13:40:53,7,upward,10754.323
131,Kalkaji Mandir,15427,13:42:50,13:43:10,8,upward,11547.502
182,Nehru Enclave,15427,13:44:46,13:45:06,9,upward,12378.613
183,Greater Kailash,15427,13:47:25,13:47:45,10,upward,13737.647
184,Chirag Delhi,15427,13:49:30,13:49:50,11,upward,14563.604
185,Panchsheel Park,15427,13:51:34,13:51:54,12,upward,15478.074
59,Hauz Khas,15427,13:54:23,13:54:43,13,upward,16891.973
81,Botanical Garden,15428,13:25:20,13:25:40,0,upward,0.0
161,Okhla Bird Sanctuary,15428,13:29:12,13:29:32,1,upward,2003.493
162,Kalindi Kunj,15428,13:32:07,13:32:27,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15428,13:35:39,13:35:59,3,upward,5593.097
164,Okhla Vihar,15428,13:39:00,13:39:20,4,upward,7428.589
165,Jamia Millia Islamia,15428,13:41:47,13:42:07,5,upward,8372.665
166,Sukhdev Vihar,15428,13:44:40,13:45:00,6,upward,9604.107
167,Okhla NSIC,15428,13:47:18,13:47:38,7,upward,10754.323
131,Kalkaji Mandir,15428,13:49:35,13:49:55,8,upward,11547.502
182,Nehru Enclave,15428,13:51:31,13:51:51,9,upward,12378.613
183,Greater Kailash,15428,13:54:10,13:54:30,10,upward,13737.647
184,Chirag Delhi,15428,13:56:15,13:56:35,11,upward,14563.604
185,Panchsheel Park,15428,13:58:19,13:58:39,12,upward,15478.074
59,Hauz Khas,15428,14:01:08,14:01:28,13,upward,16891.973
81,Botanical Garden,15429,13:32:05,13:32:25,0,upward,0.0
161,Okhla Bird Sanctuary,15429,13:35:57,13:36:17,1,upward,2003.493
162,Kalindi Kunj,15429,13:38:52,13:39:12,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15429,13:42:24,13:42:44,3,upward,5593.097
164,Okhla Vihar,15429,13:45:45,13:46:05,4,upward,7428.589
165,Jamia Millia Islamia,15429,13:48:32,13:48:52,5,upward,8372.665
166,Sukhdev Vihar,15429,13:51:25,13:51:45,6,upward,9604.107
167,Okhla NSIC,15429,13:54:03,13:54:23,7,upward,10754.323
131,Kalkaji Mandir,15429,13:56:20,13:56:40,8,upward,11547.502
182,Nehru Enclave,15429,13:58:16,13:58:36,9,upward,12378.613
183,Greater Kailash,15429,14:00:55,14:01:15,10,upward,13737.647
184,Chirag Delhi,15429,14:03:00,14:03:20,11,upward,14563.604
185,Panchsheel Park,15429,14:05:04,14:05:24,12,upward,15478.074
59,Hauz Khas,15429,14:07:53,14:08:13,13,upward,16891.973
81,Botanical Garden,15430,13:38:50,13:39:10,0,upward,0.0
161,Okhla Bird Sanctuary,15430,13:42:42,13:43:02,1,upward,2003.493
162,Kalindi Kunj,15430,13:45:37,13:45:57,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15430,13:49:09,13:49:29,3,upward,5593.097
164,Okhla Vihar,15430,13:52:30,13:52:50,4,upward,7428.589
165,Jamia Millia Islamia,15430,13:55:17,13:55:37,5,upward,8372.665
166,Sukhdev Vihar,15430,13:58:10,13:58:30,6,upward,9604.107
167,Okhla NSIC,15430,14:00:48,14:01:08,7,upward,10754.323
131,Kalkaji Mandir,15430,14:03:05,14:03:25,8,upward,11547.502
182,Nehru Enclave,15430,14:05:01,14:05:21,9,upward,12378.613
183,Greater Kailash,15430,14:07:40,14:08:00,10,upward,13737.647
184,Chirag Delhi,15430,14:09:45,14:10:05,11,upward,14563.604
185,Panchsheel Park,15430,14:11:49,14:12:09,12,upward,15478.074
59,Hauz Khas,15430,14:14:38,14:14:58,13,upward,16891.973
