trip_id,time,next_time,status,location,capacity,location_id
15435,52315.0,52335.0,stop,upward-Sukhdev Vihar,1800,6.0
15435,52335.0,52473.0,on_link,upward-Sukhdev Vihar-upward-Okhla NSIC,1800,-1.0
15435,52473.0,52493.0,stop,upward-Okhla NSIC,1800,7.0
15435,52493.0,52610.0,on_link,upward-Okhla NSIC-upward-Kalkaji Mandir,1800,-1.0
15435,52610.0,52630.0,stop,upward-Kalkaji Mandir,1800,8.0
15435,52630.0,52726.0,on_link,upward-Kalkaji Mandir-upward-Nehru Enclave,1800,-1.0
15435,52726.0,52746.0,stop,upward-Nehru Enclave,1800,9.0
15435,52746.0,52885.0,on_link,upward-Nehru Enclave-upward-Greater Kailash,1800,-1.0
15435,52885.0,52905.0,stop,upward-Greater Kailash,1800,10.0
15435,52905.0,53010.0,on_link,upward-Greater Kailash-upward-Chirag Delhi,1800,-1.0
15435,53010.0,53030.0,stop,upward-Chirag Delhi,1800,11.0
15435,53030.0,53134.0,on_link,upward-Chirag Delhi-upward-Panchsheel Park,1800,-1.0
15435,53134.0,53154.0,stop,upward-Panchsheel Park,1800,12.0
15435,53154.0,53303.0,on_link,upward-Panchsheel Park-upward-Hauz Khas,1800,-1.0
15435,53303.0,53333.0,stop,upward-Hauz Khas,1800,13.0
15436,51560.0,51580.0,stop,upward-Botanical Garden,1800,0.0
15436,51580.0,51792.0,on_link,upward-Botanical Garden-upward-Okhla Bird Sanctuary,1800,-1.0
15436,51792.0,51812.0,stop,upward-Okhla Bird Sanctuary,1800,1.0
15436,51812.0,51967.0,on_link,upward-Okhla Bird Sanctuary-upward-Kalindi Kunj,1800,-1.0
15436,51967.0,51987.0,stop,upward-Kalindi Kunj,1800,2.0
15436,51987.0,52179.0,on_link,upward-Kalindi Kunj-upward-Jasola Vihar Shaheen Bagh,1800,-1.0
15436,52179.0,52199.0,stop,upward-Jasola Vihar Shaheen Bagh,1800,3.0
15436,52199.0,52380.0,on_link,upward-Jasola Vihar Shaheen Bagh-upward-Okhla Vihar,1800,-1.0
15436,52380.0,52400.0,stop,upward-Okhla Vihar,1800,4.0
15436,52400.0,52547.0,on_link,upward-Okhla Vihar-upward-Jamia Millia Islamia,1800,-1.0
15436,52547.0,52567.0,stop,upward-Jamia Millia Islamia,1800,5.0
15436,52567.0,52720.0,on_link,upward-Jamia Millia Islamia-upward-Sukhdev Vihar,1800,-1.0
15436,52720.0,52740.0,stop,upward-Sukhdev Vihar,1800,6.0
15436,52740.0,52878.0,on_link,upward-Sukhdev Vihar-upward-Okhla NSIC,1800,-1.0
15436,52878.0,52898.0,stop,upward-Okhla NSIC,1800,7.0
15436,52898.0,53015.0,on_link,upward-Okhla NSIC-upward-Kalkaji Mandir,1800,-1.0
15436,53015.0,53035.0,stop,upward-Kalkaji Mandir,1800,8.0
15436,53035.0,53131.0,on_link,upward-Kalkaji Mandir-upward-Nehru Enclave,1800,-1.0
15436,53131.0,53151.0,stop,upward-Nehru Enclave,1800,9.0
15436,53151.0,53290.0,on_link,upward-Nehru Enclave-upward-Greater Kailash,1800,-1.0
15436,53290.0,53310.0,stop,upward-Greater Kailash,1800,10.0
15436,53310.0,53415.0,on_link,upward-Greater Kailash-upward-Chirag Delhi,1800,-1.0
15436,53415.0,53435.0,stop,upward-Chirag Delhi,1800,11.0
15436,53435.0,53539.0,on_link,upward-Chirag Delhi-upward-Panchsheel Park,1800,-1.0
15436,53539.0,53559.0,stop,upward-Panchsheel Park,1800,12.0
15436,53559.0,53708.0,on_link,upward-Panchsheel Park-upward-Hauz Khas,1800,-1.0
15436,53708.0,53738.0,stop,upward-Hauz Khas,1800,13.0
15437,51965.0,51985.0,stop,upward-Botanical Garden,1800,0.0
15437,51985.0,52197.0,on_link,upward-Botanical Garden-upward-Okhla Bird Sanctuary,1800,-1.0
15437,52197.0,52217.0,stop,upward-Okhla Bird Sanctuary,1800,1.0
15437,52217.0,52372.0,on_link,upward-Okhla Bird Sanctuary-upward-Kalindi Kunj,1800,-1.0
15437,52372.0,52392.0,stop,upward-Kalindi Kunj,1800,2.0
15437,52392.0,52584.0,on_link,upward-Kalindi Kunj-upward-Jasola Vihar Shaheen Bagh,1800,-1.0
15437,52584.0,52604.0,stop,upward-Jasola Vihar Shaheen Bagh,1800,3.0
15437,52604.0,52785.0,on_link,upward-Jasola Vihar Shaheen Bagh-upward-Okhla Vihar,1800,-1.0
15437,52785.0,52805.0,stop,upward-Okhla Vihar,1800,4.0
15437,52805.0,52952.0,on_link,upward-Okhla Vihar-upward-Jamia Millia Islamia,1800,-1.0
15437,52952.0,52972.0,stop,upward-Jamia Millia Islamia,1800,5.0
15437,52972.0,53125.0,on_link,upward-Jamia Millia Islamia-upward-Sukhdev Vihar,1800,-1.0
15437,53125.0,53145.0,stop,upward-Sukhdev Vihar,1800,6.0
15437,53145.0,53283.0,on_link,upward-Sukhdev Vihar-upward-Okhla NSIC,1800,-1.0
15437,53283.0,53303.0,stop,upward-Okhla NSIC,1800,7.0
15437,53303.0,53420.0,on_link,upward-Okhla NSIC-upward-Kalkaji Mandir,1800,-1.0
15437,53420.0,53440.0,stop,upward-Kalkaji Mandir,1800,8.0
15437,53440.0,53536.0,on_link,upward-Kalkaji Mandir-upward-Nehru Enclave,1800,-1.0
15437,53536.0,53556.0,stop,upward-Nehru Enclave,1800,9.0
15437,53556.0,53695.0,on_link,upward-Nehru Enclave-upward-Greater Kailash,1800,-1.0
15437,53695.0,53715.0,stop,upward-Greater Kailash,1800,10.0
15437,53715.0,53820.0,on_link,upward-Greater Kailash-upward-Chirag Delhi,1800,-1.0
15437,53820.0,53840.0,stop,upward-Chirag Delhi,1800,11.0
15437,53840.0,53944.0,on_link,upward-Chirag Delhi-upward-Panchsheel Park,1800,-1.0
15437,53944.0,53964.0,stop,upward-Panchsheel Park,1800,12.0
15437,53964.0,54113.0,on_link,upward-Panchsheel Park-upward-Hauz Khas,1800,-1.0
15437,54113.0,54143.0,stop,upward-Hauz Khas,1800,13.0
15438,52370.0,52390.0,stop,upward-Botanical Garden,1800,0.0
15438,52390.0,52602.0,on_link,upward-Botanical Garden-upward-Okhla Bird Sanctuary,1800,-1.0
15438,52602.0,52622.0,stop,upward-Okhla Bird Sanctuary,1800,1.0
15438,52622.0,52777.0,on_link,upward-Okhla Bird Sanctuary-upward-Kalindi Kunj,1800,-1.0
15438,52777.0,52797.0,stop,upward-Kalindi Kunj,1800,2.0
15438,52797.0,52989.0,on_link,upward-Kalindi Kunj-upward-Jasola Vihar Shaheen Bagh,1800,-1.0
15438,52989.0,53009.0,stop,upward-Jasola Vihar Shaheen Bagh,1800,3.0
15438,53009.0,53190.0,on_link,upward-Jasola Vihar Shaheen Bagh-upward-Okhla Vihar,1800,-1.0
15438,53190.0,53210.0,stop,upward-Okhla Vihar,1800,4.0
15438,53210.0,53357.0,on_link,upward-Okhla Vihar-upward-Jamia Millia Islamia,1800,-1.0
15438,53357.0,53377.0,stop,upward-Jamia Millia Islamia,1800,5.0
15438,53377.0,53530.0,on_link,upward-Jamia Millia Islamia-upward-Sukhdev Vihar,1800,-1.0
15438,53530.0,53550.0,stop,upward-Sukhdev Vihar,1800,6.0
15438,53550.0,53688.0,on_link,upward-Sukhdev Vihar-upward-Okhla NSIC,1800,-1.0
15438,53688.0,53708.0,stop,upward-Okhla NSIC,1800,7.0
15438,53708.0,53825.0,on_link,upward-Okhla NSIC-upward-Kalkaji Mandir,1800,-1.0
15438,53825.0,53845.0,stop,upward-Kalkaji Mandir,1800,8.0
15438,53845.0,53941.0,on_link,upward-Kalkaji Mandir-upward-Nehru Enclave,1800,-1.0
15438,53941.0,53961.0,stop,upward-Nehru Enclave,1800,9.0
15438,53961.0,54100.0,on_link,upward-Nehru Enclave-upward-Greater Kailash,1800,-1.0
15438,54100.0,54120.0,stop,upward-Greater Kailash,1800,10.0
15438,54120.0,54225.0,on_link,upward-Greater Kailash-upward-Chirag Delhi,1800,-1.0
15438,54225.0,54245.0,stop,upward-Chirag Delhi,1800,11.0
15438,54245.0,54349.0,on_link,upward-Chirag Delhi-upward-Panchsheel Park,1800,-1.0
15438,54349.0,54369.0,stop,upward-Panchsheel Park,1800,12.0
15438,54369.0,54518.0,on_link,upward-Panchsheel Park-upward-Hauz Khas,1800,-1.0
15438,54518.0,54548.0,stop,upward-Hauz Khas,1800,13.0
15439,52775.0,52795.0,stop,upward-Botanical Garden,1800,0.0
15439,52795.0,53007.0,on_link,upward-Botanical Garden-upward-Okhla Bird Sanctuary,1800,-1.0
15439,53007.0,53027.0,stop,upward-Okhla Bird Sanctuary,1800,1.0
15439,53027.0,53182.0,on_link,upward-Okhla Bird Sanctuary-upward-Kalindi Kunj,1800,-1.0
15439,53182.0,53202.0,stop,upward-Kalindi Kunj,1800,2.0
15439,53202.0,53394.0,on_link,upward-Kalindi Kunj-upward-Jasola Vihar Shaheen Bagh,1800,-1.0
15439,53394.0,53414.0,stop,upward-Jasola Vihar Shaheen Bagh,1800,3.0
15439,53414.0,53595.0,on_link,upward-Jasola Vihar Shaheen Bagh-upward-Okhla Vihar,1800,-1.0
15439,53595.0,53615.0,stop,upward-Okhla Vihar,1800,4.0
15439,53615.0,53762.0,on_link,upward-Okhla Vihar-upward-Jamia Millia Islamia,1800,-1.0
15439,53762.0,53782.0,stop,upward-Jamia Millia Islamia,1800,5.0
15439,53782.0,53935.0,on_link,upward-Jamia Millia Islamia-upward-Sukhdev Vihar,1800,-1.0
15439,53935.0,53955.0,stop,upward-Sukhdev Vihar,1800,6.0
15439,53955.0,54093.0,on_link,upward-Sukhdev Vihar-upward-Okhla NSIC,1800,-1.0
15439,54093.0,54113.0,stop,upward-Okhla NSIC,1800,7.0
15439,54113.0,54230.0,on_link,upward-Okhla NSIC-upward-Kalkaji Mandir,1800,-1.0
15439,54230.0,54250.0,stop,upward-Kalkaji Mandir,1800,8.0
15439,54250.0,54346.0,on_link,upward-Kalkaji Mandir-upward-Nehru Enclave,1800,-1.0
15439,54346.0,54366.0,stop,upward-Nehru Enclave,1800,9.0
15439,54366.0,54505.0,on_link,upward-Nehru Enclave-upward-Greater Kailash,1800,-1.0
15439,54505.0,54525.0,stop,upward-Greater Kailash,1800,10.0
15439,54525.0,54630.0,on_link,upward-Greater Kailash-upward-Chirag Delhi,1800,-1.0
15439,54630.0,54650.0,stop,upward-Chirag Delhi,1800,11.0
15439,54650.0,54754.0,on_link,upward-Chirag Delhi-upward-Panchsheel Park,1800,-1.0
15439,54754.0,54774.0,stop,upward-Panchsheel Park,1800,12.0
15439,54774.0,54923.0,on_link,upward-Panchsheel Park-upward-Hauz Khas,1800,-1.0
15439,54923.0,54953.0,stop,upward-Hauz Khas,1800,13.0
15440,53180.0,53200.0,stop,upward-Botanical Garden,1800,0.0
15440,53200.0,53412.0,on_link,upward-Botanical Garden-upward-Okhla Bird Sanctuary,1800,-1.0
15440,53412.0,53432.0,stop,upward-Okhla Bird Sanctuary,1800,1.0
15440,53432.0,53587.0,on_link,upward-Okhla Bird Sanctuary-upward-Kalindi Kunj,1800,-1.0
15440,53587.0,53607.0,stop,upward-Kalindi Kunj,1800,2.0
15440,53607.0,53799.0,on_link,upward-Kalindi Kunj-upward-Jasola Vihar Shaheen Bagh,1800,-1.0
15440,53799.0,53819.0,stop,upward-Jasola Vihar Shaheen Bagh,1800,3.0
15440,53819.0,54000.0,on_link,upward-Jasola Vihar Shaheen Bagh-upward-Okhla Vihar,1800,-1.0
15440,54000.0,54020.0,stop,upward-Okhla Vihar,1800,4.0
15440,54020.0,54167.0,on_link,upward-Okhla Vihar-upward-Jamia Millia Islamia,1800,-1.0
15440,54167.0,54187.0,stop,upward-Jamia Millia Islamia,1800,5.0
15440,54187.0,54340.0,on_link,upward-Jamia Millia Islamia-upward-Sukhdev Vihar,1800,-1.0
15440,54340.0,54360.0,stop,upward-Sukhdev Vihar,1800,6.0
15440,54360.0,54498.0,on_link,upward-Sukhdev Vihar-upward-Okhla NSIC,1800,-1.0
15440,54498.0,54518.0,stop,upward-Okhla NSIC,1800,7.0
15440,54518.0,54635.0,on_link,upward-Okhla NSIC-upward-Kalkaji Mandir,1800,-1.0
15440,54635.0,54655.0,stop,upward-Kalkaji Mandir,1800,8.0
15440,54655.0,54751.0,on_link,upward-Kalkaji Mandir-upward-Nehru Enclave,1800,-1.0
15440,54751.0,54771.0,stop,upward-Nehru Enclave,1800,9.0
15440,54771.0,54910.0,on_link,upward-Nehru Enclave-upward-Greater Kailash,1800,-1.0
15440,54910.0,54930.0,stop,upward-Greater Kailash,1800,10.0
15440,54930.0,55035.0,on_link,upward-Greater Kailash-upward-Chirag Delhi,1800,-1.0
15440,55035.0,55055.0,stop,upward-Chirag Delhi,1800,11.0
15440,55055.0,55159.0,on_link,upward-Chirag Delhi-upward-Panchsheel Park,1800,-1.0
15440,55159.0,55179.0,stop,upward-Panchsheel Park,1800,12.0
15440,55179.0,55328.0,on_link,upward-Panchsheel Park-upward-Hauz Khas,1800,-1.0
15440,55328.0,55358.0,stop,upward-Hauz Khas,1800,13.0
15441,53585.0,53605.0,stop,upward-Botanical Garden,1800,0.0
15441,53605.0,53817.0,on_link,upward-Botanical Garden-upward-Okhla Bird Sanctuary,1800,-1.0
15441,53817.0,53837.0,stop,upward-Okhla Bird Sanctuary,1800,1.0
15441,53837.0,53992.0,on_link,upward-Okhla Bird Sanctuary-upward-Kalindi Kunj,1800,-1.0
15441,53992.0,54012.0,stop,upward-Kalindi Kunj,1800,2.0
15441,54012.0,54204.0,on_link,upward-Kalindi Kunj-upward-Jasola Vihar Shaheen Bagh,1800,-1.0
15441,54204.0,54224.0,stop,upward-Jasola Vihar Shaheen Bagh,1800,3.0
15441,54224.0,54405.0,on_link,upward-Jasola Vihar Shaheen Bagh-upward-Okhla Vihar,1800,-1.0
15441,54405.0,54425.0,stop,upward-Okhla Vihar,1800,4.0
15441,54425.0,54572.0,on_link,upward-Okhla Vihar-upward-Jamia Millia Islamia,1800,-1.0
15441,54572.0,54592.0,stop,upward-Jamia Millia Islamia,1800,5.0
15441,54592.0,54745.0,on_link,upward-Jamia Millia Islamia-upward-Sukhdev Vihar,1800,-1.0
15441,54745.0,54765.0,stop,upward-Sukhdev Vihar,1800,6.0
15441,54765.0,54903.0,on_link,upward-Sukhdev Vihar-upward-Okhla NSIC,1800,-1.0
15441,54903.0,54923.0,stop,upward-Okhla NSIC,1800,7.0
15441,54923.0,55040.0,on_link,upward-Okhla NSIC-upward-Kalkaji Mandir,1800,-1.0
15441,55040.0,55060.0,stop,upward-Kalkaji Mandir,1800,8.0
15441,55060.0,55156.0,on_link,upward-Kalkaji Mandir-upward-Nehru Enclave,1800,-1.0
15441,55156.0,55176.0,stop,upward-Nehru Enclave,1800,9.0
15441,55176.0,55315.0,on_link,upward-Nehru Enclave-upward-Greater Kailash,1800,-1.0
15441,55315.0,55335.0,stop,upward-Greater Kailash,1800,10.0
15441,55335.0,55440.0,on_link,upward-Greater Kailash-upward-Chirag Delhi,1800,-1.0
15441,55440.0,55460.0,stop,upward-Chirag Delhi,1800,11.0
15441,55460.0,55564.0,on_link,upward-Chirag Delhi-upward-Panchsheel Park,1800,-1.0
15441,55564.0,55584.0,stop,upward-Panchsheel Park,1800,12.0
15441,55584.0,55733.0,on_link,upward-Panchsheel Park-upward-Hauz Khas,1800,-1.0
15441,55733.0,55763.0,stop,upward-Hauz Khas,1800,13.0
15442,53990.0,54010.0,stop,upward-Botanical Garden,1800,0.0
15442,54010.0,54222.0,on_link,upward-Botanical Garden-upward-Okhla Bird Sanctuary,1800,-1.0
15442,54222.0,54242.0,stop,upward-Okhla Bird Sanctuary,1800,1.0
15442,54242.0,54397.0,on_link,upward-Okhla Bird Sanctuary-upward-Kalindi Kunj,1800,-1.0
15442,54397.0,54417.0,stop,upward-Kalindi Kunj,1800,2.0
15442,54417.0,54609.0,on_link,upward-Kalindi Kunj-upward-Jasola Vihar Shaheen Bagh,1800,-1.0
15442,54609.0,54629.0,stop,upward-Jasola Vihar Shaheen Bagh,1800,3.0
15442,54629.0,54810.0,on_link,upward-Jasola Vihar Shaheen Bagh-upward-Okhla Vihar,1800,-1.0
15442,54810.0,54830.0,stop,upward-Okhla Vihar,1800,4.0
15442,54830.0,54977.0,on_link,upward-Okhla Vihar-upward-Jamia Millia Islamia,1800,-1.0
15442,54977.0,54997.0,stop,upward-Jamia Millia Islamia,1800,5.0
15442,54997.0,55150.0,on_link,upward-Jamia Millia Islamia-upward-Sukhdev Vihar,1800,-1.0
15442,55150.0,55170.0,stop,upward-Sukhdev Vihar,1800,6.0
15442,55170.0,55308.0,on_link,upward-Sukhdev Vihar-upward-Okhla NSIC,1800,-1.0
15442,55308.0,55328.0,stop,upward-Okhla NSIC,1800,7.0
15442,55328.0,55445.0,on_link,upward-Okhla NSIC-upward-Kalkaji Mandir,1800,-1.0
15442,55445.0,55465.0,stop,upward-Kalkaji Mandir,1800,8.0
15442,55465.0,55561.0,on_link,upward-Kalkaji Mandir-upward-Nehru Enclave,1800,-1.0
15442,55561.0,55581.0,stop,upward-Nehru Enclave,1800,9.0
15442,55581.0,55720.0,on_link,upward-Nehru Enclave-upward-Greater Kailash,1800,-1.0
15442,55720.0,55740.0,stop,upward-Greater Kailash,1800,10.0
15442,55740.0,55845.0,on_link,upward-Greater Kailash-upward-Chirag Delhi,1800,-1.0
15442,55845.0,55865.0,stop,upward-Chirag Delhi,1800,11.0
15442,55865.0,55969.0,on_link,upward-Chirag Delhi-upward-Panchsheel Park,1800,-1.0
15442,55969.0,55989.0,stop,upward-Panchsheel Park,1800,12.0
15442,55989.0,56138.0,on_link,upward-Panchsheel Park-upward-Hauz Khas,1800,-1.0
15442,56138.0,56168.0,stop,upward-Hauz Khas,1800,13.0
15443,54395.0,54415.0,stop,upward-Botanical Garden,1800,0.0
15443,54415.0,54627.0,on_link,upward-Botanical Garden-upward-Okhla Bird Sanctuary,1800,-1.0
15443,54627.0,54647.0,stop,upward-Okhla Bird Sanctuary,1800,1.0
15443,54647.0,54802.0,on_link,upward-Okhla Bird Sanctuary-upward-Kalindi Kunj,1800,-1.0
15443,54802.0,54822.0,stop,upward-Kalindi Kunj,1800,2.0
15443,54822.0,55014.0,on_link,upward-Kalindi Kunj-upward-Jasola Vihar Shaheen Bagh,1800,-1.0
15443,55014.0,55034.0,stop,upward-Jasola Vihar Shaheen Bagh,1800,3.0
15443,55034.0,55215.0,on_link,upward-Jasola Vihar Shaheen Bagh-upward-Okhla Vihar,1800,-1.0
15443,55215.0,55235.0,stop,upward-Okhla Vihar,1800,4.0
15443,55235.0,55382.0,on_link,upward-Okhla Vihar-upward-Jamia Millia Islamia,1800,-1.0
15443,55382.0,55402.0,stop,upward-Jamia Millia Islamia,1800,5.0
15443,55402.0,55555.0,on_link,upward-Jamia Millia Islamia-upward-Sukhdev Vihar,1800,-1.0
15443,55555.0,55575.0,stop,upward-Sukhdev Vihar,1800,6.0
15443,55575.0,55713.0,on_link,upward-Sukhdev Vihar-upward-Okhla NSIC,1800,-1.0
15443,55713.0,55733.0,stop,upward-Okhla NSIC,1800,7.0
15443,55733.0,55850.0,on_link,upward-Okhla NSIC-upward-Kalkaji Mandir,1800,-1.0
15443,55850.0,55870.0,stop,upward-Kalkaji Mandir,1800,8.0
15443,55870.0,55966.0,on_link,upward-Kalkaji Mandir-upward-Nehru Enclave,1800,-1.0
15443,55966.0,55986.0,stop,upward-Nehru Enclave,1800,9.0
15443,55986.0,56125.0,on_link,upward-Nehru Enclave-upward-Greater Kailash,1800,-1.0
15443,56125.0,56145.0,stop,upward-Greater Kailash,1800,10.0
15443,56145.0,56250.0,on_link,upward-Greater Kailash-upward-Chirag Delhi,1800,-1.0
15443,56250.0,56270.0,stop,upward-Chirag Delhi,1800,11.0
15443,56270.0,56374.0,on_link,upward-Chirag Delhi-upward-Panchsheel Park,1800,-1.0
15443,56374.0,56394.0,stop,upward-Panchsheel Park,1800,12.0
15443,56394.0,56543.0,on_link,upward-Panchsheel Park-upward-Hauz Khas,1800,-1.0
15443,56543.0,56573.0,stop,upward-Hauz Khas,1800,13.0
15444,54800.0,54820.0,stop,upward-Botanical Garden,1800,0.0
15444,54820.0,55032.0,on_link,upward-Botanical Garden-upward-Okhla Bird Sanctuary,1800,-1.0
15444,55032.0,55052.0,stop,upward-Okhla Bird Sanctuary,1800,1.0
15444,55052.0,55207.0,on_link,upward-Okhla Bird Sanctuary-upward-Kalindi Kunj,1800,-1.0
15444,55207.0,55227.0,stop,upward-Kalindi Kunj,1800,2.0
15444,55227.0,55419.0,on_link,upward-Kalindi Kunj-upward-Jasola Vihar Shaheen Bagh,1800,-1.0
15444,55419.0,55439.0,stop,upward-Jasola Vihar Shaheen Bagh,1800,3.0
15444,55439.0,55620.0,on_link,upward-Jasola Vihar Shaheen Bagh-upward-Okhla Vihar,1800,-1.0
15444,55620.0,55640.0,stop,upward-Okhla Vihar,1800,4.0
15444,55640.0,55787.0,on_link,upward-Okhla Vihar-upward-Jamia Millia Islamia,1800,-1.0
15444,55787.0,55807.0,stop,upward-Jamia Millia Islamia,1800,5.0
15444,55807.0,55960.0,on_link,upward-Jamia Millia Islamia-upward-Sukhdev Vihar,1800,-1.0
15444,55960.0,55980.0,stop,upward-Sukhdev Vihar,1800,6.0
15444,55980.0,56118.0,on_link,upward-Sukhdev Vihar-upward-Okhla NSIC,1800,-1.0
15444,56118.0,56138.0,stop,upward-Okhla NSIC,1800,7.0
15444,56138.0,56255.0,on_link,upward-Okhla NSIC-upward-Kalkaji Mandir,1800,-1.0
15444,56255.0,56275.0,stop,upward-Kalkaji Mandir,1800,8.0
15444,56275.0,56371.0,on_link,upward-Kalkaji Mandir-upward-Nehru Enclave,1800,-1.0
15444,56371.0,56391.0,stop,upward-Nehru Enclave,1800,9.0
15444,56391.0,56530.0,on_link,upward-Nehru Enclave-upward-Greater Kailash,1800,-1.0
15444,56530.0,56550.0,stop,upward-Greater Kailash,1800,10.0
15444,56550.0,56655.0,on_link,upward-Greater Kailash-upward-Chirag Delhi,1800,-1.0
15444,56655.0,56675.0,stop,upward-Chirag Delhi,1800,11.0
15444,56675.0,56779.0,on_link,upward-Chirag Delhi-upward-Panchsheel Park,1800,-1.0
15444,56779.0,56799.0,stop,upward-Panchsheel Park,1800,12.0
15444,56799.0,56948.0,on_link,upward-Panchsheel Park-upward-Hauz Khas,1800,-1.0
15444,56948.0,56978.0,stop,upward-Hauz Khas,1800,13.0
15445,55205.0,55225.0,stop,upward-Botanical Garden,1800,0.0
15445,55225.0,55437.0,on_link,upward-Botanical Garden-upward-Okhla Bird Sanctuary,1800,-1.0
15445,55437.0,55457.0,stop,upward-Okhla Bird Sanctuary,1800,1.0
15445,55457.0,55612.0,on_link,upward-Okhla Bird Sanctuary-upward-Kalindi Kunj,1800,-1.0
15445,55612.0,55632.0,stop,upward-Kalindi Kunj,1800,2.0
15445,55632.0,55824.0,on_link,upward-Kalindi Kunj-upward-Jasola Vihar Shaheen Bagh,1800,-1.0
15445,55824.0,55844.0,stop,upward-Jasola Vihar Shaheen Bagh,1800,3.0
15445,55844.0,56025.0,on_link,upward-Jasola Vihar Shaheen Bagh-upward-Okhla Vihar,1800,-1.0
15445,56025.0,56045.0,stop,upward-Okhla Vihar,1800,4.0
15445,56045.0,56192.0,on_link,upward-Okhla Vihar-upward-Jamia Millia Islamia,1800,-1.0
15445,56192.0,56212.0,stop,upward-Jamia Millia Islamia,1800,5.0
15445,56212.0,56365.0,on_link,upward-Jamia Millia Islamia-upward-Sukhdev Vihar,1800,-1.0
15445,56365.0,56385.0,stop,upward-Sukhdev Vihar,1800,6.0
15445,56385.0,56523.0,on_link,upward-Sukhdev Vihar-upward-Okhla NSIC,1800,-1.0
15445,56523.0,56543.0,stop,upward-Okhla NSIC,1800,7.0
15445,56543.0,56660.0,on_link,upward-Okhla NSIC-upward-Kalkaji Mandir,1800,-1.0
15445,56660.0,56680.0,stop,upward-Kalkaji Mandir,1800,8.0
15445,56680.0,56776.0,on_link,upward-Kalkaji Mandir-upward-Nehru Enclave,1800,-1.0
15445,56776.0,56796.0,stop,upward-Nehru Enclave,1800,9.0
15445,56796.0,56935.0,on_link,upward-Nehru Enclave-upward-Greater Kailash,1800,-1.0
15445,56935.0,56955.0,stop,upward-Greater Kailash,1800,10.0
15445,56955.0,57060.0,on_link,upward-Greater Kailash-upward-Chirag Delhi,1800,-1.0
15445,57060.0,57080.0,stop,upward-Chirag Delhi,1800,11.0
15445,57080.0,57184.0,on_link,upward-Chirag Delhi-upward-Panchsheel Park,1800,-1.0
15445,57184.0,57204.0,stop,upward-Panchsheel Park,1800,12.0
15445,57204.0,57353.0,on_link,upward-Panchsheel Park-upward-Hauz Khas,1800,-1.0
15445,57353.0,57383.0,stop,upward-Hauz Khas,1800,13.0
15446,55610.0,55630.0,stop,upward-Botanical Garden,1800,0.0
15446,55630.0,55842.0,on_link,upward-Botanical Garden-upward-Okhla Bird Sanctuary,1800,-1.0
15446,55842.0,55862.0,stop,upward-Okhla Bird Sanctuary,1800,1.0
15446,55862.0,56017.0,on_link,upward-Okhla Bird Sanctuary-upward-Kalindi Kunj,1800,-1.0
15446,56017.0,56037.0,stop,upward-Kalindi Kunj,1800,2.0
15446,56037.0,56229.0,on_link,upward-Kalindi Kunj-upward-Jasola Vihar Shaheen Bagh,1800,-1.0
15446,56229.0,56249.0,stop,upward-Jasola Vihar Shaheen Bagh,1800,3.0
15446,56249.0,56430.0,on_link,upward-Jasola Vihar Shaheen Bagh-upward-Okhla Vihar,1800,-1.0
15446,56430.0,56450.0,stop,upward-Okhla Vihar,1800,4.0
15446,56450.0,56597.0,on_link,upward-Okhla Vihar-upward-Jamia Millia Islamia,1800,-1.0
15446,56597.0,56617.0,stop,upward-Jamia Millia Islamia,1800,5.0
15446,56617.0,56770.0,on_link,upward-Jamia Millia Islamia-upward-Sukhdev Vihar,1800,-1.0
15446,56770.0,56790.0,stop,upward-Sukhdev Vihar,1800,6.0
15446,56790.0,56928.0,on_link,upward-Sukhdev Vihar-upward-Okhla NSIC,1800,-1.0
15446,56928.0,56948.0,stop,upward-Okhla NSIC,1800,7.0
15446,56948.0,57065.0,on_link,upward-Okhla NSIC-upward-Kalkaji Mandir,1800,-1.0
15446,57065.0,57085.0,stop,upward-Kalkaji Mandir,1800,8.0
15446,57085.0,57181.0,on_link,upward-Kalkaji Mandir-upward-Nehru Enclave,1800,-1.0
15446,57181.0,57201.0,stop,upward-Nehru Enclave,1800,9.0
15446,57201.0,57340.0,on_link,upward-Nehru Enclave-upward-Greater Kailash,1800,-1.0
15446,57340.0,57360.0,stop,upward-Greater Kailash,1800,10.0
15446,57360.0,57465.0,on_link,upward-Greater Kailash-upward-Chirag Delhi,1800,-1.0
15446,57465.0,57485.0,stop,upward-Chirag Delhi,1800,11.0
15446,57485.0,57589.0,on_link,upward-Chirag Delhi-upward-Panchsheel Park,1800,-1.0
15446,57589.0,57609.0,stop,upward-Panchsheel Park,1800,12.0
15446,57609.0,57758.0,on_link,upward-Panchsheel Park-upward-Hauz Khas,1800,-1.0
15446,57758.0,57788.0,stop,upward-Hauz Khas,1800,13.0
15447,56015.0,56035.0,stop,upward-Botanical Garden,1800,0.0
15447,56035.0,56247.0,on_link,upward-Botanical Garden-upward-Okhla Bird Sanctuary,1800,-1.0
15447,56247.0,56267.0,stop,upward-Okhla Bird Sanctuary,1800,1.0
15447,56267.0,56422.0,on_link,upward-Okhla Bird Sanctuary-upward-Kalindi Kunj,1800,-1.0
15447,56422.0,56442.0,stop,upward-Kalindi Kunj,1800,2.0
15447,56442.0,56634.0,on_link,upward-Kalindi Kunj-upward-Jasola Vihar Shaheen Bagh,1800,-1.0
