,traveler_id,origin_nid,destin_nid,departure_time,trip_distance,traveler_status,update_time,association,next_station_id,init_boarding_time,final_alighting_time,aboard_tmp,remain_cap,order,train_location_id,deal_time,time_sim,time_card,time_diff
6852,72969,32,39,28360,977.09375,4,32860,5,-111,32360.0,32860.0,False,0,10000000.0,-1,29195,1.25,0.2319444444444443,-1.0180555555555557
6853,72970,29,30,29072,1224.0,4,30040,0,-111,29300.0,30040.0,False,0,10000000.0,-1,29844,0.26888888888889007,0.21444444444444422,-0.05444444444444585
6854,72971,37,41,32518,1546.0,4,33800,18,-111,32720.0,33800.0,False,0,10000000.0,-1,33518,0.3561111111111117,0.27777777777777857,-0.07833333333333314
6855,72977,41,39,27678,1569.25,4,29080,5,-111,27960.0,29080.0,False,0,10000000.0,-1,28885,0.38944444444444404,0.3352777777777769,-0.05416666666666714
6856,72978,41,39,28713,1569.25,4,29980,5,-111,28860.0,29980.0,False,0,10000000.0,-1,30273,0.3519444444444444,0.4333333333333327,0.08138888888888829
6857,72981,35,39,27760,1107.125,4,28780,5,-111,28140.0,28780.0,False,0,10000000.0,-1,28716,0.2833333333333332,0.2655555555555553,-0.017777777777777892
6858,72983,41,39,28252,1569.25,4,29520,5,-111,28420.0,29520.0,False,0,10000000.0,-1,29588,0.3522222222222213,0.3711111111111114,0.018888888888890065
6859,72984,37,36,36806,2677.28125,4,39380,26,-111,37100.0,39380.0,False,0,10000000.0,-1,39257,0.7149999999999999,0.6808333333333341,-0.03416666666666579
6860,72987,31,39,28705,1262.15625,4,29680,5,-111,28900.0,29680.0,False,0,10000000.0,-1,29704,0.27083333333333215,0.27749999999999986,0.006666666666667709
6861,72988,41,39,27991,1569.25,4,29380,5,-111,28260.0,29380.0,False,0,10000000.0,-1,29333,0.38583333333333325,0.37277777777777654,-0.013055555555556708
6862,72993,30,39,28325,1403.25,4,29680,5,-111,28740.0,29680.0,False,0,10000000.0,-1,29730,0.3763888888888882,0.3902777777777775,0.013888888888889284
6863,72994,29,39,28193,2027.25,4,29980,5,-111,28400.0,29980.0,False,0,10000000.0,-1,29931,0.4963888888888883,0.48277777777777775,-0.013611111111110574
6864,72996,30,39,28503,1403.25,4,29680,5,-111,28740.0,29680.0,False,0,10000000.0,-1,29677,0.32694444444444315,0.3261111111111106,-0.0008333333333325754
6865,72998,41,39,28897,1569.25,4,30440,5,-111,29320.0,30440.0,False,0,10000000.0,-1,30227,0.4286111111111115,0.36944444444444535,-0.059166666666666146
6866,73002,41,30,29249,766.0,4,29900,0,-111,29620.0,29900.0,False,0,10000000.0,-1,29804,0.1808333333333323,0.154166666666665,-0.026666666666667282
6867,73003,33,41,29498,1419.0,4,30620,18,-111,29680.0,30620.0,False,0,10000000.0,-1,30505,0.3116666666666674,0.2797222222222224,-0.031944444444445
6868,73006,41,39,28932,1569.25,4,30440,5,-111,29320.0,30440.0,False,0,10000000.0,-1,30218,0.41888888888888864,0.3572222222222212,-0.061666666666667425
6869,73012,30,36,37795,1565.28125,4,39000,26,-111,37900.0,39000.0,False,0,10000000.0,-1,38921,0.33472222222222214,0.31277777777777693,-0.02194444444444521
6870,73015,41,39,28593,1569.25,4,29980,5,-111,28860.0,29980.0,False,0,10000000.0,-1,30089,0.3852777777777776,0.4155555555555557,0.03027777777777807
6871,73017,31,39,28487,1262.15625,4,29680,5,-111,28900.0,29680.0,False,0,10000000.0,-1,29585,0.3313888888888883,0.3049999999999997,-0.026388888888888573
6872,73018,29,39,27803,2027.25,4,29520,5,-111,27940.0,29520.0,False,0,10000000.0,-1,29575,0.4769444444444435,0.4922222222222228,0.015277777777779278
6873,73027,29,39,27391,2027.25,4,29080,5,-111,27500.0,29080.0,False,0,10000000.0,-1,29364,0.4691666666666663,0.5480555555555551,0.07888888888888879
6874,73035,40,30,28619,963.0,4,29440,0,-111,28960.0,29440.0,False,0,10000000.0,-1,29351,0.2280555555555548,0.20333333333333314,-0.024722222222221646
6875,73039,37,39,27537,2515.25,4,29840,5,-111,27740.0,29840.0,False,0,10000000.0,-1,29835,0.6397222222222227,0.6383333333333328,-0.0013888888888899942
6876,73041,31,36,39454,1424.1875,4,40840,26,-111,39880.0,40840.0,False,0,10000000.0,-1,40765,0.3849999999999998,0.36416666666666586,-0.020833333333333925
6877,73046,32,36,27325,1139.125,4,28480,26,-111,27820.0,28480.0,False,0,10000000.0,-1,28125,0.32083333333333375,0.22222222222222232,-0.09861111111111143
6878,73052,40,36,26642,1928.28125,4,28340,26,-111,26840.0,28340.0,False,0,10000000.0,-1,28280,0.4716666666666658,0.4549999999999992,-0.016666666666666607
6879,73053,39,36,27854,762.03125,4,31500,26,-111,31260.0,31500.0,False,0,10000000.0,-1,28314,1.012777777777778,0.1277777777777782,-0.8849999999999998
6880,73060,29,36,39195,2189.28125,4,41200,26,-111,39440.0,41200.0,False,0,10000000.0,-1,41074,0.5569444444444454,0.5219444444444452,-0.03500000000000014
6881,73061,30,36,39467,1565.28125,4,40840,26,-111,39720.0,40840.0,False,0,10000000.0,-1,40818,0.381388888888889,0.37527777777777693,-0.006111111111112066
6882,73062,30,36,38995,1565.28125,4,40460,26,-111,39360.0,40460.0,False,0,10000000.0,-1,40399,0.406944444444445,0.39000000000000057,-0.01694444444444443
6883,73070,29,36,39058,2189.28125,4,41200,26,-111,39440.0,41200.0,False,0,10000000.0,-1,41094,0.5950000000000006,0.5655555555555551,-0.029444444444445494
6884,73071,41,36,26972,1731.28125,4,28340,26,-111,27080.0,28340.0,False,0,10000000.0,-1,28258,0.3799999999999999,0.3572222222222221,-0.022777777777777786
6885,73074,30,36,39208,1565.28125,4,40460,26,-111,39360.0,40460.0,False,0,10000000.0,-1,40383,0.3477777777777771,0.3263888888888875,-0.021388888888889568
6886,73077,29,36,39263,2189.28125,4,41200,26,-111,39440.0,41200.0,False,0,10000000.0,-1,41105,0.5380555555555553,0.5116666666666667,-0.026388888888888573
6887,73080,31,36,27363,1424.1875,4,28480,26,-111,27540.0,28480.0,False,0,10000000.0,-1,28474,0.3102777777777783,0.3086111111111114,-0.0016666666666669272
6888,73081,30,36,39085,1565.28125,4,40460,26,-111,39360.0,40460.0,False,0,10000000.0,-1,40369,0.38194444444444464,0.35666666666666735,-0.02527777777777729
6889,73088,41,39,27723,1569.25,4,29080,5,-111,27960.0,29080.0,False,0,10000000.0,-1,29009,0.37694444444444386,0.3572222222222212,-0.01972222222222264
6890,73095,40,39,29025,1766.25,4,30740,5,-111,29420.0,30740.0,False,0,10000000.0,-1,30390,0.47638888888888964,0.37916666666666643,-0.09722222222222321
6891,73098,31,39,28443,1262.15625,4,29680,5,-111,28900.0,29680.0,False,0,10000000.0,-1,29308,0.34361111111111065,0.24027777777777892,-0.10333333333333172
6892,73101,35,39,29243,1107.125,4,31500,5,-111,30860.0,31500.0,False,0,10000000.0,-1,30059,0.6269444444444439,0.22666666666666657,-0.4002777777777773
6893,73102,30,36,37650,1565.28125,4,39000,26,-111,37900.0,39000.0,False,0,10000000.0,-1,38908,0.375,0.349444444444444,-0.025555555555555998
6894,73104,31,39,28424,1262.15625,4,29680,5,-111,28900.0,29680.0,False,0,10000000.0,-1,29756,0.34888888888888836,0.370000000000001,0.021111111111112635
6895,73105,30,39,28804,1403.25,4,30140,5,-111,29200.0,30140.0,False,0,10000000.0,-1,29941,0.3711111111111105,0.31583333333333385,-0.05527777777777665
6896,73108,29,39,28088,2027.25,4,29840,5,-111,28240.0,29840.0,False,0,10000000.0,-1,29824,0.48666666666666725,0.4822222222222221,-0.004444444444445139
6897,73111,33,30,28631,1585.0,4,29900,0,-111,28780.0,29900.0,False,0,10000000.0,-1,29952,0.35250000000000004,0.36694444444444496,0.014444444444444926
6898,73113,32,39,28278,977.09375,4,32860,5,-111,32360.0,32860.0,False,0,10000000.0,-1,28870,1.2727777777777778,0.1644444444444435,-1.1083333333333343
6899,73116,41,39,29072,1569.25,4,30440,5,-111,29320.0,30440.0,False,0,10000000.0,-1,30383,0.3800000000000008,0.36416666666666764,-0.015833333333333144
6900,73119,40,30,29727,963.0,4,30340,0,-111,29860.0,30340.0,False,0,10000000.0,-1,30222,0.17027777777777686,0.1374999999999993,-0.03277777777777757
6901,73120,37,32,23293,2138.15625,4,25360,3,-111,23660.0,25360.0,False,0,10000000.0,-1,24949,0.5741666666666667,0.45999999999999996,-0.11416666666666675
6902,73127,40,39,28268,1766.25,4,29840,5,-111,28520.0,29840.0,False,0,10000000.0,-1,29831,0.4366666666666674,0.43416666666666615,-0.002500000000001279
6903,73129,29,36,36752,2189.28125,4,38640,26,-111,36880.0,38640.0,False,0,10000000.0,-1,38568,0.5244444444444429,0.5044444444444434,-0.019999999999999574
6904,73133,30,39,29254,1403.25,4,30580,5,-111,29640.0,30580.0,False,0,10000000.0,-1,30216,0.3683333333333323,0.26722222222222136,-0.10111111111111093
6905,73134,37,35,25518,2008.125,4,27200,2,-111,25620.0,27200.0,False,0,10000000.0,-1,27088,0.4672222222222224,0.4361111111111118,-0.031111111111110645
6906,73136,41,39,28693,1569.25,4,29980,5,-111,28860.0,29980.0,False,0,10000000.0,-1,29976,0.35749999999999993,0.35638888888888864,-0.0011111111111112848
6907,73137,41,39,28815,1569.25,4,30280,5,-111,29160.0,30280.0,False,0,10000000.0,-1,30224,0.406944444444445,0.3913888888888888,-0.01555555555555621
6908,73140,37,30,29213,1712.0,4,30800,0,-111,29540.0,30800.0,False,0,10000000.0,-1,30466,0.44083333333333385,0.3480555555555558,-0.09277777777777807
6909,73142,37,30,29170,1712.0,4,30800,0,-111,29540.0,30800.0,False,0,10000000.0,-1,30402,0.4527777777777775,0.3422222222222224,-0.11055555555555507
6910,73145,29,30,29236,1224.0,4,30340,0,-111,29600.0,30340.0,False,0,10000000.0,-1,30258,0.30666666666666664,0.28388888888888886,-0.022777777777777786
6911,73148,33,30,28630,1585.0,4,29900,0,-111,28780.0,29900.0,False,0,10000000.0,-1,29809,0.35277777777777786,0.32750000000000057,-0.02527777777777729
6912,73149,29,39,28398,2027.25,4,30280,5,-111,28700.0,30280.0,False,0,10000000.0,-1,30237,0.5227777777777778,0.5108333333333324,-0.011944444444445423
6913,73160,41,36,26986,1731.28125,4,28640,26,-111,27360.0,28640.0,False,0,10000000.0,-1,28601,0.4594444444444443,0.44861111111111107,-0.01083333333333325
6914,73162,30,39,39282,1403.25,4,40660,5,-111,39720.0,40660.0,False,0,10000000.0,-1,40186,0.3827777777777772,0.2511111111111113,-0.13166666666666593
6915,73164,31,36,39350,1424.1875,4,40460,26,-111,39520.0,40460.0,False,0,10000000.0,-1,40396,0.30833333333333357,0.29055555555555657,-0.017777777777777004
6916,73166,41,36,27005,1731.28125,4,28640,26,-111,27360.0,28640.0,False,0,10000000.0,-1,28598,0.4541666666666666,0.4424999999999999,-0.011666666666666714
6917,73169,30,36,38720,1565.28125,4,40100,26,-111,39000.0,40100.0,False,0,10000000.0,-1,40018,0.38333333333333286,0.3605555555555551,-0.022777777777777786
6918,73171,41,39,39164,1569.25,3,39360,81135,5,39360.0,10000000.0,False,0,10000000.0,81135,40203,0.05444444444444407,0.28861111111111093,0.23416666666666686
6919,73174,35,36,27230,1269.15625,4,28480,26,-111,27700.0,28480.0,False,0,10000000.0,-1,28463,0.3472222222222223,0.34249999999999936,-0.00472222222222296
6920,73180,35,38,21103,974.0625,4,22100,4,-111,21620.0,22100.0,False,0,10000000.0,-1,21559,0.2769444444444451,0.12666666666666693,-0.15027777777777818
6921,73189,37,36,25835,2677.28125,4,28180,26,-111,25940.0,28180.0,False,0,10000000.0,-1,28290,0.6513888888888886,0.6819444444444445,0.03055555555555589
6922,73191,37,30,28462,1712.0,4,29900,0,-111,28640.0,29900.0,False,0,10000000.0,-1,29808,0.3994444444444438,0.3738888888888878,-0.025555555555555998
6923,73195,33,41,29469,1419.0,4,30620,18,-111,29680.0,30620.0,False,0,10000000.0,-1,30561,0.31972222222222335,0.3033333333333328,-0.016388888888890563
6924,73198,29,39,27865,2027.25,4,29840,5,-111,28240.0,29840.0,False,0,10000000.0,-1,29815,0.5486111111111116,0.541666666666667,-0.006944444444444642
6925,73202,31,39,28870,1262.15625,4,30140,5,-111,29340.0,30140.0,False,0,10000000.0,-1,30069,0.35277777777777786,0.3330555555555552,-0.01972222222222264
6926,73204,37,29,28415,1088.0,4,29260,16,-111,28640.0,29260.0,False,0,10000000.0,-1,29274,0.2347222222222225,0.23861111111111022,0.0038888888888877204
6927,73207,41,35,26361,1062.125,4,27200,2,-111,26600.0,27200.0,False,0,10000000.0,-1,26945,0.23305555555555557,0.1622222222222227,-0.07083333333333286
6928,73212,41,39,27850,1569.25,4,29080,5,-111,27960.0,29080.0,False,0,10000000.0,-1,29306,0.3416666666666668,0.4044444444444455,0.06277777777777871
6929,73213,37,41,30224,1546.0,4,31540,18,-111,30440.0,31540.0,False,0,10000000.0,-1,31310,0.36555555555555586,0.30166666666666764,-0.06388888888888822
6930,73214,29,39,28703,2027.25,4,30440,5,-111,28840.0,30440.0,False,0,10000000.0,-1,30380,0.48249999999999993,0.46583333333333243,-0.016666666666667496
6931,73221,30,39,28273,1403.25,4,29520,5,-111,28580.0,29520.0,False,0,10000000.0,-1,29301,0.34638888888888797,0.2855555555555549,-0.06083333333333307
6932,73222,31,39,28383,1262.15625,4,29680,5,-111,28900.0,29680.0,False,0,10000000.0,-1,29764,0.36027777777777725,0.3836111111111107,0.023333333333333428
6933,73223,35,39,29156,1107.125,4,31500,5,-111,30860.0,31500.0,False,0,10000000.0,-1,29843,0.6511111111111116,0.19083333333333385,-0.4602777777777778
6934,73224,29,39,28468,2027.25,4,30280,5,-111,28700.0,30280.0,False,0,10000000.0,-1,30211,0.5033333333333339,0.48416666666666686,-0.019166666666666998
6935,73237,35,36,38260,1269.15625,4,39380,26,-111,38580.0,39380.0,False,0,10000000.0,-1,39335,0.31111111111111,0.2986111111111107,-0.01249999999999929
6936,73238,30,39,28429,1403.25,4,29680,5,-111,28740.0,29680.0,False,0,10000000.0,-1,29681,0.34749999999999925,0.34777777777777796,0.0002777777777787094
6937,73240,37,39,27541,2515.25,4,29840,5,-111,27740.0,29840.0,False,0,10000000.0,-1,29968,0.6386111111111115,0.6741666666666655,0.03555555555555401
6938,73255,41,36,38827,1731.28125,4,40460,26,-111,39180.0,40460.0,False,0,10000000.0,-1,40516,0.45361111111111185,0.46916666666666806,0.01555555555555621
6939,73256,29,36,38143,2189.28125,4,40100,26,-111,38340.0,40100.0,False,0,10000000.0,-1,40021,0.5436111111111117,0.5216666666666665,-0.02194444444444521
6940,73257,30,39,38587,1403.25,4,39940,5,-111,39000.0,39940.0,False,0,10000000.0,-1,39833,0.37583333333333435,0.3461111111111119,-0.029722222222222427
6941,73260,35,36,26876,1269.15625,4,27880,26,-111,27100.0,27880.0,False,0,10000000.0,-1,27856,0.27888888888888896,0.27222222222222214,-0.006666666666666821
6942,73261,29,36,39235,2189.28125,4,41200,26,-111,39440.0,41200.0,False,0,10000000.0,-1,41146,0.5458333333333343,0.5308333333333337,-0.015000000000000568
6943,73265,32,36,27552,1139.125,4,28480,26,-111,27820.0,28480.0,False,0,10000000.0,-1,28249,0.2577777777777781,0.19361111111111118,-0.06416666666666693
6944,73267,31,36,27323,1424.1875,4,28480,26,-111,27540.0,28480.0,False,0,10000000.0,-1,28459,0.3213888888888894,0.31555555555555603,-0.005833333333333357
6945,73271,30,36,26650,1565.28125,4,27880,26,-111,26780.0,27880.0,False,0,10000000.0,-1,27962,0.3416666666666668,0.36444444444444457,0.022777777777777786
6946,73276,29,36,26356,2189.28125,4,28340,26,-111,26580.0,28340.0,False,0,10000000.0,-1,28265,0.5511111111111111,0.5302777777777781,-0.020833333333333037
6947,73281,32,39,39569,977.09375,4,40300,5,-111,39800.0,40300.0,False,0,10000000.0,-1,40229,0.2030555555555562,0.18333333333333357,-0.01972222222222264
6948,73283,29,36,26126,2189.28125,4,28180,26,-111,26440.0,28180.0,False,0,10000000.0,-1,28200,0.570555555555555,0.5761111111111106,0.005555555555555536
6949,73290,32,36,38687,1139.125,4,39740,26,-111,39080.0,39740.0,False,0,10000000.0,-1,39709,0.2925000000000004,0.28388888888888886,-0.008611111111111569
6950,73295,33,30,29844,1585.0,4,31100,0,-111,29980.0,31100.0,False,0,10000000.0,-1,30982,0.34888888888889014,0.31611111111111256,-0.03277777777777757
6951,73301,29,39,28050,2027.25,4,29840,5,-111,28240.0,29840.0,False,0,10000000.0,-1,29818,0.4972222222222227,0.4911111111111106,-0.006111111111112066
6952,73302,29,41,31270,1058.0,4,31980,18,-111,31420.0,31980.0,False,0,10000000.0,-1,31892,0.19722222222222108,0.17277777777777636,-0.024444444444444713
6953,73303,29,39,28694,2027.25,4,30440,5,-111,28840.0,30440.0,False,0,10000000.0,-1,30394,0.4850000000000003,0.4722222222222223,-0.012777777777777999
6954,73304,29,36,37519,2189.28125,4,39380,26,-111,37620.0,39380.0,False,0,10000000.0,-1,39280,0.5169444444444444,0.48916666666666764,-0.02777777777777679
6955,73309,30,39,27910,1403.25,4,29080,5,-111,28140.0,29080.0,False,0,10000000.0,-1,29025,0.3249999999999993,0.3097222222222218,-0.015277777777777501
6956,73314,40,39,28311,1766.25,4,29840,5,-111,28520.0,29840.0,False,0,10000000.0,-1,29813,0.4247222222222229,0.4172222222222226,-0.007500000000000284
6957,73321,31,39,28078,1262.15625,4,29220,5,-111,28440.0,29220.0,False,0,10000000.0,-1,29035,0.31722222222222296,0.26583333333333403,-0.05138888888888893
6958,73322,29,41,31084,1058.0,4,31840,18,-111,31260.0,31840.0,False,0,10000000.0,-1,31752,0.21000000000000085,0.18555555555555614,-0.024444444444444713
6959,73323,29,30,29343,1224.0,4,30340,0,-111,29600.0,30340.0,False,0,10000000.0,-1,30313,0.2769444444444442,0.2694444444444457,-0.007499999999998508
6960,73326,40,39,27434,1766.25,4,28920,5,-111,27600.0,28920.0,False,0,10000000.0,-1,29011,0.41277777777777747,0.43805555555555475,0.02527777777777729
6961,73327,33,29,28845,961.0,4,29700,16,-111,29240.0,29700.0,False,0,10000000.0,-1,29238,0.2375000000000007,0.10916666666666686,-0.12833333333333385
6962,73328,29,41,30660,1058.0,4,31380,18,-111,30820.0,31380.0,False,0,10000000.0,-1,31443,0.1999999999999993,0.21749999999999936,0.01750000000000007
6963,73330,41,39,27990,1569.25,4,29380,5,-111,28260.0,29380.0,False,0,10000000.0,-1,29316,0.38611111111111107,0.3683333333333323,-0.01777777777777878
6964,73339,29,35,35135,1520.125,3,35240,381121,2,35240.0,10000000.0,False,0,10000000.0,381121,36389,0.029166666666666785,0.3483333333333327,0.31916666666666593
6965,73346,30,36,37623,1565.28125,4,39000,26,-111,37900.0,39000.0,False,0,10000000.0,-1,38877,0.3825000000000003,0.3483333333333327,-0.03416666666666757
6966,73349,37,32,23270,2138.15625,4,25060,3,-111,23380.0,25060.0,False,0,10000000.0,-1,25042,0.4972222222222227,0.4922222222222228,-0.004999999999999893
6967,73353,29,36,26535,2189.28125,4,28640,26,-111,26880.0,28640.0,False,0,10000000.0,-1,28590,0.5847222222222221,0.5708333333333329,-0.013888888888889284
6968,73357,31,36,38692,1424.1875,4,39740,26,-111,38800.0,39740.0,False,0,10000000.0,-1,39629,0.2911111111111122,0.2602777777777785,-0.030833333333333712
6969,73359,41,36,26735,1731.28125,4,28180,26,-111,26900.0,28180.0,False,0,10000000.0,-1,28116,0.4013888888888886,0.3836111111111107,-0.017777777777777892
6970,73370,33,39,37914,2388.25,4,40300,5,-111,38340.0,40300.0,False,0,10000000.0,-1,39864,0.6627777777777784,0.5416666666666679,-0.1211111111111105
6971,73371,31,39,38771,1262.15625,4,39940,5,-111,39140.0,39940.0,False,0,10000000.0,-1,39869,0.32472222222222236,0.3049999999999997,-0.01972222222222264
6972,73380,33,36,25860,2550.28125,4,28180,26,-111,26060.0,28180.0,False,0,10000000.0,-1,28165,0.6444444444444439,0.6402777777777775,-0.00416666666666643
6973,73381,32,39,38772,977.09375,4,39560,5,-111,39080.0,39560.0,False,0,10000000.0,-1,40009,0.21888888888888935,0.3436111111111124,0.12472222222222307
6974,73383,29,39,38235,2027.25,4,39940,5,-111,38340.0,39940.0,False,0,10000000.0,-1,40016,0.4736111111111114,0.4947222222222223,0.02111111111111086
6975,73384,41,39,38723,1569.25,4,39940,5,-111,38840.0,39940.0,False,0,10000000.0,-1,39858,0.338055555555556,0.3152777777777782,-0.022777777777777786
6976,73386,40,38,30561,1633.1875,4,31960,4,-111,30780.0,31960.0,False,0,10000000.0,-1,31911,0.38861111111111235,0.375,-0.01361111111111235
6977,73387,35,38,31376,974.0625,4,32400,4,-111,31920.0,32400.0,False,0,10000000.0,-1,31868,0.2844444444444445,0.13666666666666671,-0.14777777777777779
6978,73390,32,39,28319,977.09375,4,32860,5,-111,32360.0,32860.0,False,0,10000000.0,-1,29031,1.261388888888889,0.1977777777777776,-1.0636111111111113
6979,73392,35,39,29031,1107.125,4,31500,5,-111,30860.0,31500.0,False,0,10000000.0,-1,29944,0.6858333333333331,0.2536111111111108,-0.4322222222222223
6980,73393,32,39,28321,977.09375,4,32860,5,-111,32360.0,32860.0,False,0,10000000.0,-1,29067,1.2608333333333341,0.20722222222222264,-1.0536111111111115
6981,73397,30,36,37793,1565.28125,4,39000,26,-111,37900.0,39000.0,False,0,10000000.0,-1,38928,0.3352777777777778,0.31527777777777644,-0.02000000000000135
6982,73398,33,30,28699,1585.0,4,29900,0,-111,28800.0,29900.0,False,0,10000000.0,-1,29835,0.33361111111111086,0.31555555555555515,-0.018055555555555713
6983,73399,41,39,27714,1569.25,4,29080,5,-111,27960.0,29080.0,False,0,10000000.0,-1,29028,0.37944444444444425,0.3649999999999993,-0.014444444444444926
6984,73400,31,39,28921,1262.15625,4,30140,5,-111,29340.0,30140.0,False,0,10000000.0,-1,29936,0.33861111111110986,0.2819444444444432,-0.05666666666666664
6985,73404,37,29,28643,1088.0,4,29400,16,-111,28780.0,29400.0,False,0,10000000.0,-1,29229,0.2102777777777769,0.16277777777777747,-0.04749999999999943
6986,73405,29,39,27328,2027.25,4,29080,5,-111,27480.0,29080.0,False,0,10000000.0,-1,28986,0.48666666666666636,0.4605555555555547,-0.02611111111111164
6987,73408,33,39,26780,2388.25,4,28920,5,-111,26960.0,28920.0,False,0,10000000.0,-1,28886,0.5944444444444441,0.585,-0.009444444444444144
6988,73412,29,30,28694,1224.0,4,29600,0,-111,28840.0,29600.0,False,0,10000000.0,-1,29521,0.25166666666666604,0.2297222222222226,-0.021944444444443434
6989,73414,37,29,28135,1088.0,4,28940,16,-111,28340.0,28940.0,False,0,10000000.0,-1,28654,0.22361111111111143,0.1441666666666661,-0.07944444444444532
6990,73415,41,39,29014,1569.25,4,30440,5,-111,29320.0,30440.0,False,0,10000000.0,-1,30222,0.39611111111111086,0.3355555555555547,-0.06055555555555614
6991,73416,29,39,27661,2027.25,4,29380,5,-111,27800.0,29380.0,False,0,10000000.0,-1,29510,0.47750000000000004,0.5136111111111115,0.03611111111111143
6992,73419,31,39,28505,1262.15625,4,29680,5,-111,28900.0,29680.0,False,0,10000000.0,-1,29680,0.3263888888888884,0.3263888888888884,0.0
6993,73438,30,39,27964,1403.25,4,29080,5,-111,28140.0,29080.0,False,0,10000000.0,-1,29009,0.3099999999999996,0.29027777777777697,-0.01972222222222264
6994,73439,29,39,27705,2027.25,4,29520,5,-111,27940.0,29520.0,False,0,10000000.0,-1,29290,0.5041666666666655,0.4402777777777773,-0.06388888888888822
6995,73442,29,30,29268,1224.0,4,30340,0,-111,29600.0,30340.0,False,0,10000000.0,-1,30256,0.29777777777777636,0.27444444444444294,-0.023333333333333428
6996,73446,37,35,24164,2008.125,4,25840,2,-111,24280.0,25840.0,False,0,10000000.0,-1,26887,0.4655555555555555,0.756388888888889,0.2908333333333335
6997,73450,40,36,38729,1928.28125,4,40460,26,-111,38980.0,40460.0,False,0,10000000.0,-1,40354,0.480833333333333,0.4513888888888893,-0.029444444444443718
6998,73469,37,36,25523,2677.28125,4,27880,26,-111,25640.0,27880.0,False,0,10000000.0,-1,27803,0.6547222222222224,0.6333333333333337,-0.02138888888888868
6999,73477,41,30,31020,766.0,4,31400,0,-111,31120.0,31400.0,False,0,10000000.0,-1,31437,0.10555555555555429,0.11583333333333279,0.010277777777778496
7000,73484,35,39,28957,1107.125,4,31500,5,-111,30860.0,31500.0,False,0,10000000.0,-1,29913,0.7063888888888883,0.26555555555555443,-0.44083333333333385
7001,73488,37,41,32399,1546.0,4,33640,18,-111,32560.0,33640.0,False,0,10000000.0,-1,33399,0.34472222222222193,0.2777777777777768,-0.06694444444444514
7002,73490,37,41,30028,1546.0,4,31220,18,-111,30140.0,31220.0,False,0,10000000.0,-1,31106,0.33111111111111136,0.29944444444444507,-0.03166666666666629
7003,73504,31,39,29634,1262.15625,4,30580,5,-111,29800.0,30580.0,False,0,10000000.0,-1,30537,0.2627777777777762,0.2508333333333326,-0.011944444444443647
7004,73505,41,36,37684,1731.28125,4,39380,26,-111,38080.0,39380.0,False,0,10000000.0,-1,39278,0.47111111111111015,0.4427777777777777,-0.028333333333332433
7005,73507,32,39,28949,977.09375,4,33160,5,-111,32660.0,33160.0,False,0,10000000.0,-1,29682,1.1697222222222212,0.20361111111111008,-0.9661111111111111
7006,73512,30,39,28578,1403.25,4,29680,5,-111,28740.0,29680.0,False,0,10000000.0,-1,29685,0.3061111111111101,0.3075000000000001,0.0013888888888899942
7007,73513,37,39,27614,2515.25,4,29840,5,-111,27740.0,29840.0,False,0,10000000.0,-1,29936,0.6183333333333341,0.6449999999999996,0.026666666666665506
7008,73518,31,39,27845,1262.15625,4,28780,5,-111,27980.0,28780.0,False,0,10000000.0,-1,30027,0.25972222222222197,0.6061111111111117,0.34638888888888975
7009,73523,33,39,27174,2388.25,4,29380,5,-111,27420.0,29380.0,False,0,10000000.0,-1,29316,0.6127777777777785,0.5949999999999998,-0.01777777777777878
7010,73526,30,39,28077,1403.25,4,29220,5,-111,28280.0,29220.0,False,0,10000000.0,-1,29709,0.3175000000000008,0.45333333333333314,0.13583333333333236
7011,73527,41,39,28820,1569.25,4,30280,5,-111,29160.0,30280.0,False,0,10000000.0,-1,30386,0.405555555555555,0.4349999999999987,0.029444444444443718
7012,73528,29,41,30853,1058.0,4,31540,18,-111,30960.0,31540.0,False,0,10000000.0,-1,31456,0.19083333333333385,0.16750000000000043,-0.023333333333333428
7013,73530,40,36,37751,1928.28125,4,39380,26,-111,37880.0,39380.0,False,0,10000000.0,-1,39261,0.4524999999999988,0.4194444444444443,-0.033055555555554506
7014,73533,37,41,32414,1546.0,4,33640,18,-111,32560.0,33640.0,False,0,10000000.0,-1,33512,0.3405555555555555,0.3049999999999997,-0.035555555555555785
7015,73534,33,41,29390,1419.0,4,30620,18,-111,29680.0,30620.0,False,0,10000000.0,-1,30547,0.3416666666666668,0.3213888888888885,-0.020277777777778283
7016,73535,29,39,27299,2027.25,4,29080,5,-111,27480.0,29080.0,False,0,10000000.0,-1,29019,0.4947222222222223,0.47777777777777786,-0.01694444444444443
7017,73539,29,41,30316,1058.0,4,31080,18,-111,30500.0,31080.0,False,0,10000000.0,-1,30965,0.21222222222222165,0.18027777777777843,-0.03194444444444322
7018,73540,29,39,27123,2027.25,4,28920,5,-111,27340.0,28920.0,False,0,10000000.0,-1,29380,0.49916666666666654,0.6269444444444447,0.1277777777777782
7019,73541,35,36,38561,1269.15625,4,39740,26,-111,38940.0,39740.0,False,0,10000000.0,-1,39642,0.32750000000000057,0.30027777777777764,-0.027222222222222925
7020,73542,31,36,27300,1424.1875,4,28480,26,-111,27540.0,28480.0,False,0,10000000.0,-1,28446,0.3277777777777784,0.31833333333333336,-0.009444444444445033
